SSID,BSSID,Signal Strength,current BSSID,x,y
IllinoisNet,44:12:44:6e:07:50,-72,0,475,651
IllinoisNet,44:12:44:6a:0c:00,-87,0,475,651
IllinoisNet,44:12:44:6a:d0:60,-68,0,475,651
eduroam,44:12:44:6d:ec:11,-71,0,561,700
eduroam,44:12:44:6e:bf:61,-56,0,561,700
eduroam,44:12:44:69:66:11,-78,0,561,700
eduroam,44:12:44:6d:82:f1,-72,0,561,700
eduroam,44:12:44:6a:4b:f1,-68,0,561,700
eduroam,44:12:44:6d:9b:41,-68,0,561,700
eduroam,44:12:44:6a:77:41,-86,0,561,700
eduroam,44:12:44:69:70:61,-70,0,561,700
eduroam,44:12:44:6a:d0:61,-69,0,561,700
eduroam,44:12:44:6a:57:f1,-85,0,561,700
eduroam,44:12:44:6d:83:11,-77,0,561,700
eduroam,44:12:44:6a:05:b1,-59,0,561,700
eduroam,44:12:44:6a:0b:e1,-83,0,561,700
eduroam,44:12:44:6e:f8:71,-79,0,561,700
eduroam,44:12:44:6d:cd:91,-56,0,561,700
eduroam,44:12:44:6d:eb:f1,-75,0,561,700
eduroam,44:12:44:6d:cd:b1,-55,1,561,700
eduroam,44:12:44:6d:98:11,-82,0,561,700
eduroam,44:12:44:69:70:41,-72,0,561,700
eduroam,44:12:44:69:b1:11,-84,0,561,700
eduroam,44:12:44:6d:39:c1,-67,0,561,700
eduroam,44:12:44:6a:05:d1,-53,0,561,700
eduroam,44:12:44:6d:16:e1,-59,0,561,700
eduroam,44:12:44:6a:4b:d1,-71,0,561,700
eduroam,44:12:44:6a:d0:81,-66,0,561,700
eduroam,44:12:44:6b:96:01,-82,0,561,700
eduroam,44:12:44:6e:f8:91,-70,0,561,700
eduroam,44:12:44:6e:07:71,-71,0,561,700
eduroam,44:12:44:6e:bf:41,-57,0,561,700
eduroam,44:12:44:6a:0c:01,-85,0,561,700
eduroam,44:12:44:6d:9b:21,-73,0,561,700
eduroam,44:12:44:6e:07:51,-72,0,561,700
eduroam,44:12:44:6d:16:c1,-73,0,561,700
IllinoisNet,44:12:44:6d:ec:10,-71,0,561,700
IllinoisNet,44:12:44:6e:bf:60,-56,0,561,700
IllinoisNet,44:12:44:6d:9b:40,-68,0,561,700
IllinoisNet,44:12:44:6d:82:f0,-73,0,561,700
IllinoisNet,44:12:44:6e:f8:90,-70,0,561,700
IllinoisNet,44:12:44:6a:77:40,-85,0,561,700
IllinoisNet,44:12:44:69:70:60,-70,0,561,700
IllinoisNet,44:12:44:6a:57:f0,-86,0,561,700
IllinoisNet,44:12:44:6d:9b:20,-73,0,561,700
IllinoisNet,44:12:44:6d:cd:90,-57,0,561,700
IllinoisNet,44:12:44:6a:0b:e0,-85,0,561,700
IllinoisNet,44:12:44:6d:eb:f0,-77,0,561,700
IllinoisNet,44:12:44:6e:bf:40,-61,0,561,700
IllinoisNet,44:12:44:6e:f8:70,-82,0,561,700
IllinoisNet,44:12:44:6d:cd:b0,-59,0,561,700
IllinoisNet,44:12:44:69:66:10,-78,0,561,700
IllinoisNet,44:12:44:6d:98:10,-82,0,561,700
IllinoisNet,44:12:44:6d:16:c0,-73,0,561,700
IllinoisNet,44:12:44:6b:77:60,-84,0,561,700
IllinoisNet,44:12:44:69:b1:10,-85,0,561,700
IllinoisNet,44:12:44:6d:39:c0,-67,0,561,700
IllinoisNet,44:12:44:69:70:40,-73,0,561,700
IllinoisNet,44:12:44:6a:05:d0,-53,0,561,700
IllinoisNet,44:12:44:6d:16:e0,-59,0,561,700
IllinoisNet,44:12:44:6a:4b:d0,-72,0,561,700
IllinoisNet,44:12:44:6a:05:b0,-61,0,561,700
IllinoisNet,44:12:44:6a:4b:f0,-68,0,561,700
IllinoisNet,44:12:44:6a:d0:80,-66,0,561,700
IllinoisNet,44:12:44:6b:96:00,-83,0,561,700
IllinoisNet,44:12:44:6d:83:10,-77,0,561,700
IllinoisNet,44:12:44:6e:07:50,-72,0,561,700
IllinoisNet,44:12:44:6a:0c:00,-87,0,561,700
IllinoisNet,44:12:44:6a:d0:60,-68,0,561,700
eduroam,44:12:44:6d:ec:11,-71,0,561,700
eduroam,44:12:44:6e:bf:61,-56,0,561,700
eduroam,44:12:44:69:66:11,-78,0,561,700
eduroam,44:12:44:6d:82:f1,-72,0,561,700
eduroam,44:12:44:6a:4b:f1,-68,0,561,700
eduroam,44:12:44:6d:9b:41,-68,0,561,700
eduroam,44:12:44:6a:77:41,-86,0,561,700
eduroam,44:12:44:69:70:61,-70,0,561,700
eduroam,44:12:44:6a:d0:61,-69,0,561,700
eduroam,44:12:44:6a:57:f1,-85,0,561,700
eduroam,44:12:44:6d:83:11,-77,0,561,700
eduroam,44:12:44:6a:05:b1,-59,0,561,700
eduroam,44:12:44:6a:0b:e1,-83,0,561,700
eduroam,44:12:44:6e:f8:71,-79,0,561,700
eduroam,44:12:44:6d:cd:91,-56,0,561,700
eduroam,44:12:44:6d:eb:f1,-75,0,561,700
eduroam,44:12:44:6d:cd:b1,-55,1,561,700
eduroam,44:12:44:6d:98:11,-82,0,561,700
eduroam,44:12:44:69:70:41,-72,0,561,700
eduroam,44:12:44:69:b1:11,-84,0,561,700
eduroam,44:12:44:6d:39:c1,-67,0,561,700
eduroam,44:12:44:6a:05:d1,-53,0,561,700
eduroam,44:12:44:6d:16:e1,-59,0,561,700
eduroam,44:12:44:6a:4b:d1,-71,0,561,700
eduroam,44:12:44:6a:d0:81,-66,0,561,700
eduroam,44:12:44:6b:96:01,-82,0,561,700
eduroam,44:12:44:6e:f8:91,-70,0,561,700
eduroam,44:12:44:6e:07:71,-71,0,561,700
eduroam,44:12:44:6e:bf:41,-57,0,561,700
eduroam,44:12:44:6a:0c:01,-85,0,561,700
eduroam,44:12:44:6d:9b:21,-73,0,561,700
eduroam,44:12:44:6e:07:51,-72,0,561,700
eduroam,44:12:44:6d:16:c1,-73,0,561,700
IllinoisNet,44:12:44:6d:ec:10,-71,0,561,700
IllinoisNet,44:12:44:6e:bf:60,-56,0,561,700
IllinoisNet,44:12:44:6d:9b:40,-68,0,561,700
IllinoisNet,44:12:44:6d:82:f0,-73,0,561,700
IllinoisNet,44:12:44:6e:f8:90,-70,0,561,700
IllinoisNet,44:12:44:6a:77:40,-85,0,561,700
IllinoisNet,44:12:44:69:70:60,-70,0,561,700
IllinoisNet,44:12:44:6a:57:f0,-86,0,561,700
IllinoisNet,44:12:44:6d:9b:20,-73,0,561,700
IllinoisNet,44:12:44:6d:cd:90,-57,0,561,700
IllinoisNet,44:12:44:6a:0b:e0,-85,0,561,700
IllinoisNet,44:12:44:6d:eb:f0,-77,0,561,700
IllinoisNet,44:12:44:6e:bf:40,-61,0,561,700
IllinoisNet,44:12:44:6e:f8:70,-82,0,561,700
IllinoisNet,44:12:44:6d:cd:b0,-59,0,561,700
IllinoisNet,44:12:44:69:66:10,-78,0,561,700
IllinoisNet,44:12:44:6d:98:10,-82,0,561,700
IllinoisNet,44:12:44:6d:16:c0,-73,0,561,700
IllinoisNet,44:12:44:6b:77:60,-84,0,561,700
IllinoisNet,44:12:44:69:b1:10,-85,0,561,700
IllinoisNet,44:12:44:6d:39:c0,-67,0,561,700
IllinoisNet,44:12:44:69:70:40,-73,0,561,700
IllinoisNet,44:12:44:6a:05:d0,-53,0,561,700
IllinoisNet,44:12:44:6d:16:e0,-59,0,561,700
IllinoisNet,44:12:44:6a:4b:d0,-72,0,561,700
IllinoisNet,44:12:44:6a:05:b0,-61,0,561,700
IllinoisNet,44:12:44:6a:4b:f0,-68,0,561,700
IllinoisNet,44:12:44:6a:d0:80,-66,0,561,700
IllinoisNet,44:12:44:6b:96:00,-83,0,561,700
IllinoisNet,44:12:44:6d:83:10,-77,0,561,700
IllinoisNet,44:12:44:6e:07:50,-72,0,561,700
IllinoisNet,44:12:44:6a:0c:00,-87,0,561,700
IllinoisNet,44:12:44:6a:d0:60,-68,0,561,700
eduroam,44:12:44:6d:ec:11,-65,0,541,762
eduroam,44:12:44:6e:bf:61,-59,0,541,762
eduroam,44:12:44:69:66:11,-78,0,541,762
eduroam,44:12:44:6d:82:f1,-72,0,541,762
eduroam,44:12:44:6a:4b:f1,-59,0,541,762
eduroam,44:12:44:6d:9b:41,-68,0,541,762
eduroam,44:12:44:6a:77:41,-86,0,541,762
eduroam,44:12:44:6c:c7:c1,-73,0,541,762
eduroam,44:12:44:69:70:61,-73,0,541,762
eduroam,44:12:44:6a:d0:61,-69,0,541,762
eduroam,44:12:44:6a:68:11,-76,0,541,762
eduroam,44:12:44:6a:57:f1,-85,0,541,762
eduroam,44:12:44:6d:83:11,-70,0,541,762
eduroam,44:12:44:6b:da:91,-82,0,541,762
eduroam,44:12:44:6a:05:b1,-59,0,541,762
eduroam,44:12:44:6a:0b:e1,-83,0,541,762
eduroam,44:12:44:6d:39:a1,-76,0,541,762
eduroam,44:12:44:6d:97:f1,-79,0,541,762
eduroam,44:12:44:6e:f8:71,-71,0,541,762
eduroam,44:12:44:69:af:71,-82,0,541,762
eduroam,44:12:44:6d:cd:91,-60,0,541,762
eduroam,44:12:44:6d:eb:f1,-70,0,541,762
eduroam,44:12:44:6d:cd:b1,-52,1,541,762
eduroam,44:12:44:6a:67:f1,-80,0,541,762
eduroam,44:12:44:6d:98:11,-80,0,541,762
eduroam,44:12:44:69:70:41,-72,0,541,762
eduroam,44:12:44:69:b1:11,-84,0,541,762
eduroam,44:12:44:6d:39:c1,-74,0,541,762
eduroam,44:12:44:6a:05:d1,-59,0,541,762
eduroam,44:12:44:6d:16:e1,-64,0,541,762
eduroam,44:12:44:6a:4b:d1,-64,0,541,762
eduroam,44:12:44:6a:d0:81,-64,0,541,762
eduroam,44:12:44:6b:96:01,-82,0,541,762
eduroam,44:12:44:6e:f8:91,-70,0,541,762
eduroam,44:12:44:6e:07:71,-71,0,541,762
eduroam,44:12:44:6e:bf:41,-62,0,541,762
eduroam,44:12:44:6a:0c:01,-85,0,541,762
eduroam,44:12:44:6d:9b:21,-74,0,541,762
eduroam,44:12:44:6e:07:51,-72,0,541,762
eduroam,44:12:44:6d:16:c1,-66,0,541,762
IllinoisNet,44:12:44:6d:ec:10,-65,0,541,762
IllinoisNet,44:12:44:6e:bf:60,-58,0,541,762
IllinoisNet,44:12:44:6d:9b:40,-68,0,541,762
IllinoisNet,44:12:44:6d:82:f0,-71,0,541,762
IllinoisNet,44:12:44:6e:f8:90,-70,0,541,762
IllinoisNet,44:12:44:6a:77:40,-85,0,541,762
IllinoisNet,44:12:44:6c:c7:c0,-73,0,541,762
IllinoisNet,44:12:44:69:70:60,-73,0,541,762
IllinoisNet,44:12:44:6a:68:10,-76,0,541,762
IllinoisNet,44:12:44:6a:57:f0,-86,0,541,762
IllinoisNet,44:12:44:6d:9b:20,-76,0,541,762
IllinoisNet,44:12:44:6b:da:90,-83,0,541,762
IllinoisNet,44:12:44:6d:cd:90,-61,0,541,762
IllinoisNet,44:12:44:6a:0b:e0,-85,0,541,762
IllinoisNet,44:12:44:6d:97:f0,-79,0,541,762
IllinoisNet,44:12:44:69:af:70,-84,0,541,762
IllinoisNet,44:12:44:6d:eb:f0,-70,0,541,762
IllinoisNet,44:12:44:6e:bf:40,-62,0,541,762
IllinoisNet,44:12:44:6e:f8:70,-71,0,541,762
IllinoisNet,44:12:44:6d:39:a0,-79,0,541,762
IllinoisNet,44:12:44:6d:cd:b0,-52,0,541,762
IllinoisNet,44:12:44:6a:67:f0,-80,0,541,762
IllinoisNet,44:12:44:69:66:10,-78,0,541,762
IllinoisNet,44:12:44:6d:98:10,-80,0,541,762
IllinoisNet,44:12:44:6d:16:c0,-73,0,541,762
IllinoisNet,44:12:44:6b:77:60,-84,0,541,762
IllinoisNet,44:12:44:69:b1:10,-85,0,541,762
IllinoisNet,44:12:44:6d:39:c0,-74,0,541,762
IllinoisNet,44:12:44:69:70:40,-74,0,541,762
IllinoisNet,44:12:44:6a:05:d0,-59,0,541,762
IllinoisNet,44:12:44:6d:16:e0,-64,0,541,762
IllinoisNet,44:12:44:6a:4b:d0,-65,0,541,762
IllinoisNet,44:12:44:6a:05:b0,-65,0,541,762
IllinoisNet,44:12:44:6a:4b:f0,-59,0,541,762
IllinoisNet,44:12:44:6a:d0:80,-64,0,541,762
IllinoisNet,44:12:44:6b:96:00,-83,0,541,762
IllinoisNet,44:12:44:6d:83:10,-70,0,541,762
IllinoisNet,44:12:44:6e:07:50,-72,0,541,762
IllinoisNet,44:12:44:6a:0c:00,-87,0,541,762
IllinoisNet,44:12:44:6a:d0:60,-68,0,541,762
eduroam,44:12:44:6d:ec:11,-65,0,541,762
eduroam,44:12:44:6e:bf:61,-59,0,541,762
eduroam,44:12:44:69:66:11,-78,0,541,762
eduroam,44:12:44:6d:82:f1,-72,0,541,762
eduroam,44:12:44:6a:4b:f1,-59,0,541,762
eduroam,44:12:44:6d:9b:41,-68,0,541,762
eduroam,44:12:44:6a:77:41,-86,0,541,762
eduroam,44:12:44:6c:c7:c1,-73,0,541,762
eduroam,44:12:44:69:70:61,-73,0,541,762
eduroam,44:12:44:6a:d0:61,-69,0,541,762
eduroam,44:12:44:6a:68:11,-76,0,541,762
eduroam,44:12:44:6a:57:f1,-85,0,541,762
eduroam,44:12:44:6d:83:11,-70,0,541,762
eduroam,44:12:44:6b:da:91,-82,0,541,762
eduroam,44:12:44:6a:05:b1,-59,0,541,762
eduroam,44:12:44:6a:0b:e1,-83,0,541,762
eduroam,44:12:44:6d:39:a1,-76,0,541,762
eduroam,44:12:44:6d:97:f1,-79,0,541,762
eduroam,44:12:44:6e:f8:71,-71,0,541,762
eduroam,44:12:44:69:af:71,-82,0,541,762
eduroam,44:12:44:6d:cd:91,-60,0,541,762
eduroam,44:12:44:6d:eb:f1,-70,0,541,762
eduroam,44:12:44:6d:cd:b1,-52,1,541,762
eduroam,44:12:44:6a:67:f1,-80,0,541,762
eduroam,44:12:44:6d:98:11,-80,0,541,762
eduroam,44:12:44:69:70:41,-72,0,541,762
eduroam,44:12:44:69:b1:11,-84,0,541,762
eduroam,44:12:44:6d:39:c1,-74,0,541,762
eduroam,44:12:44:6a:05:d1,-59,0,541,762
eduroam,44:12:44:6d:16:e1,-64,0,541,762
eduroam,44:12:44:6a:4b:d1,-64,0,541,762
eduroam,44:12:44:6a:d0:81,-64,0,541,762
eduroam,44:12:44:6b:96:01,-82,0,541,762
eduroam,44:12:44:6e:f8:91,-70,0,541,762
eduroam,44:12:44:6e:07:71,-71,0,541,762
eduroam,44:12:44:6e:bf:41,-62,0,541,762
eduroam,44:12:44:6a:0c:01,-85,0,541,762
eduroam,44:12:44:6d:9b:21,-74,0,541,762
eduroam,44:12:44:6e:07:51,-72,0,541,762
eduroam,44:12:44:6d:16:c1,-66,0,541,762
IllinoisNet,44:12:44:6d:ec:10,-65,0,541,762
IllinoisNet,44:12:44:6e:bf:60,-58,0,541,762
IllinoisNet,44:12:44:6d:9b:40,-68,0,541,762
IllinoisNet,44:12:44:6d:82:f0,-71,0,541,762
IllinoisNet,44:12:44:6e:f8:90,-70,0,541,762
IllinoisNet,44:12:44:6a:77:40,-85,0,541,762
IllinoisNet,44:12:44:6c:c7:c0,-73,0,541,762
IllinoisNet,44:12:44:69:70:60,-73,0,541,762
IllinoisNet,44:12:44:6a:68:10,-76,0,541,762
IllinoisNet,44:12:44:6a:57:f0,-86,0,541,762
IllinoisNet,44:12:44:6d:9b:20,-76,0,541,762
IllinoisNet,44:12:44:6b:da:90,-83,0,541,762
IllinoisNet,44:12:44:6d:cd:90,-61,0,541,762
IllinoisNet,44:12:44:6a:0b:e0,-85,0,541,762
IllinoisNet,44:12:44:6d:97:f0,-79,0,541,762
IllinoisNet,44:12:44:69:af:70,-84,0,541,762
IllinoisNet,44:12:44:6d:eb:f0,-70,0,541,762
IllinoisNet,44:12:44:6e:bf:40,-62,0,541,762
IllinoisNet,44:12:44:6e:f8:70,-71,0,541,762
IllinoisNet,44:12:44:6d:39:a0,-79,0,541,762
IllinoisNet,44:12:44:6d:cd:b0,-52,0,541,762
IllinoisNet,44:12:44:6a:67:f0,-80,0,541,762
IllinoisNet,44:12:44:69:66:10,-78,0,541,762
IllinoisNet,44:12:44:6d:98:10,-80,0,541,762
IllinoisNet,44:12:44:6d:16:c0,-73,0,541,762
IllinoisNet,44:12:44:6b:77:60,-84,0,541,762
IllinoisNet,44:12:44:69:b1:10,-85,0,541,762
IllinoisNet,44:12:44:6d:39:c0,-74,0,541,762
IllinoisNet,44:12:44:69:70:40,-74,0,541,762
IllinoisNet,44:12:44:6a:05:d0,-59,0,541,762
IllinoisNet,44:12:44:6d:16:e0,-64,0,541,762
IllinoisNet,44:12:44:6a:4b:d0,-65,0,541,762
IllinoisNet,44:12:44:6a:05:b0,-65,0,541,762
IllinoisNet,44:12:44:6a:4b:f0,-59,0,541,762
IllinoisNet,44:12:44:6a:d0:80,-64,0,541,762
IllinoisNet,44:12:44:6b:96:00,-83,0,541,762
IllinoisNet,44:12:44:6d:83:10,-70,0,541,762
IllinoisNet,44:12:44:6e:07:50,-72,0,541,762
IllinoisNet,44:12:44:6a:0c:00,-87,0,541,762
IllinoisNet,44:12:44:6a:d0:60,-68,0,541,762
eduroam,44:12:44:6d:ec:11,-85,0,892,748
eduroam,44:12:44:6b:8f:41,-80,0,892,748
eduroam,44:12:44:6e:bf:61,-69,0,892,748
eduroam,44:12:44:69:66:11,-78,0,892,748
eduroam,44:12:44:6d:82:f1,-57,0,892,748
eduroam,44:12:44:6a:4b:f1,-77,0,892,748
eduroam,44:12:44:6d:9b:41,-67,1,892,748
eduroam,44:12:44:6a:77:41,-86,0,892,748
eduroam,44:12:44:6c:c7:c1,-73,0,892,748
eduroam,44:12:44:69:70:61,-68,0,892,748
eduroam,44:12:44:69:af:91,-52,0,892,748
eduroam,44:12:44:6c:7f:d1,-72,0,892,748
eduroam,44:12:44:6a:d0:61,-84,0,892,748
eduroam,44:12:44:6c:7f:f1,-67,0,892,748
eduroam,44:12:44:6a:68:11,-76,0,892,748
eduroam,44:12:44:6a:57:f1,-85,0,892,748
eduroam,44:12:44:6d:83:11,-75,0,892,748
eduroam,44:12:44:6b:da:91,-82,0,892,748
eduroam,44:12:44:6b:8f:61,-72,0,892,748
eduroam,44:12:44:6a:05:b1,-59,0,892,748
eduroam,44:12:44:6a:0b:e1,-83,0,892,748
eduroam,44:12:44:6d:39:a1,-76,0,892,748
eduroam,44:12:44:6d:97:f1,-70,0,892,748
eduroam,44:12:44:6e:f8:71,-86,0,892,748
eduroam,44:12:44:69:af:71,-46,0,892,748
eduroam,44:12:44:6d:cd:91,-60,0,892,748
eduroam,44:12:44:6d:eb:f1,-70,0,892,748
eduroam,44:12:44:69:61:11,-70,0,892,748
eduroam,44:12:44:6d:cd:b1,-76,0,892,748
eduroam,44:12:44:6a:67:f1,-80,0,892,748
eduroam,44:12:44:6d:98:11,-68,0,892,748
eduroam,44:12:44:69:70:41,-82,0,892,748
eduroam,44:12:44:69:b1:11,-84,0,892,748
eduroam,44:12:44:6d:39:c1,-74,0,892,748
eduroam,44:12:44:6a:05:d1,-78,0,892,748
eduroam,44:12:44:6d:16:e1,-68,0,892,748
eduroam,44:12:44:6a:4b:d1,-64,0,892,748
eduroam,44:12:44:6a:d0:81,-64,0,892,748
eduroam,44:12:44:6b:96:01,-82,0,892,748
eduroam,44:12:44:6e:f8:91,-68,0,892,748
eduroam,44:12:44:6e:07:71,-71,0,892,748
eduroam,44:12:44:6e:bf:41,-62,0,892,748
eduroam,44:12:44:6a:0c:01,-85,0,892,748
eduroam,44:12:44:6d:9b:21,-73,0,892,748
eduroam,44:12:44:6e:07:51,-72,0,892,748
eduroam,44:12:44:6d:16:c1,-67,0,892,748
IllinoisNet,44:12:44:6b:8f:40,-82,0,892,748
IllinoisNet,44:12:44:6d:ec:10,-83,0,892,748
IllinoisNet,44:12:44:6e:bf:60,-70,0,892,748
IllinoisNet,44:12:44:6d:9b:40,-74,0,892,748
IllinoisNet,44:12:44:6d:82:f0,-71,0,892,748
IllinoisNet,44:12:44:6e:f8:90,-70,0,892,748
IllinoisNet,44:12:44:6a:77:40,-85,0,892,748
IllinoisNet,44:12:44:6c:c7:c0,-73,0,892,748
IllinoisNet,44:12:44:69:af:90,-52,0,892,748
IllinoisNet,44:12:44:69:61:10,-72,0,892,748
IllinoisNet,44:12:44:6c:7f:d0,-72,0,892,748
IllinoisNet,44:12:44:69:70:60,-68,0,892,748
IllinoisNet,44:12:44:6c:7f:f0,-68,0,892,748
IllinoisNet,44:12:44:6b:5d:e0,-83,0,892,748
IllinoisNet,44:12:44:6a:68:10,-76,0,892,748
IllinoisNet,44:12:44:6a:57:f0,-86,0,892,748
IllinoisNet,44:12:44:6d:9b:20,-72,0,892,748
IllinoisNet,44:12:44:6b:da:90,-83,0,892,748
IllinoisNet,44:12:44:6b:8f:60,-72,0,892,748
IllinoisNet,44:12:44:6d:cd:90,-87,0,892,748
IllinoisNet,44:12:44:6a:0b:e0,-85,0,892,748
IllinoisNet,44:12:44:6d:97:f0,-71,0,892,748
IllinoisNet,44:12:44:69:af:70,-46,0,892,748
IllinoisNet,44:12:44:6d:eb:f0,-70,0,892,748
IllinoisNet,44:12:44:6e:bf:40,-84,0,892,748
IllinoisNet,44:12:44:6e:f8:70,-84,0,892,748
IllinoisNet,44:12:44:6d:39:a0,-79,0,892,748
IllinoisNet,44:12:44:6d:cd:b0,-76,0,892,748
IllinoisNet,44:12:44:6a:67:f0,-80,0,892,748
IllinoisNet,44:12:44:69:66:10,-78,0,892,748
IllinoisNet,44:12:44:6d:98:10,-68,0,892,748
IllinoisNet,44:12:44:6d:16:c0,-68,0,892,748
IllinoisNet,44:12:44:6b:77:60,-84,0,892,748
IllinoisNet,44:12:44:69:b1:10,-85,0,892,748
IllinoisNet,44:12:44:6d:39:c0,-74,0,892,748
IllinoisNet,44:12:44:69:70:40,-83,0,892,748
IllinoisNet,44:12:44:6a:05:d0,-78,0,892,748
IllinoisNet,44:12:44:6d:16:e0,-64,0,892,748
IllinoisNet,44:12:44:6a:4b:d0,-65,0,892,748
IllinoisNet,44:12:44:6a:05:b0,-86,0,892,748
IllinoisNet,44:12:44:6a:4b:f0,-59,0,892,748
IllinoisNet,44:12:44:6a:d0:80,-64,0,892,748
IllinoisNet,44:12:44:6b:96:00,-83,0,892,748
IllinoisNet,44:12:44:6d:83:10,-75,0,892,748
IllinoisNet,44:12:44:6e:07:50,-72,0,892,748
IllinoisNet,44:12:44:6a:0c:00,-87,0,892,748
IllinoisNet,44:12:44:6a:d0:60,-68,0,892,748
eduroam,44:12:44:6d:ec:11,-85,0,892,748
eduroam,44:12:44:6b:8f:41,-80,0,892,748
eduroam,44:12:44:6e:bf:61,-69,0,892,748
eduroam,44:12:44:69:66:11,-78,0,892,748
eduroam,44:12:44:6d:82:f1,-57,0,892,748
eduroam,44:12:44:6a:4b:f1,-77,0,892,748
eduroam,44:12:44:6d:9b:41,-67,1,892,748
eduroam,44:12:44:6a:77:41,-86,0,892,748
eduroam,44:12:44:6c:c7:c1,-73,0,892,748
eduroam,44:12:44:69:70:61,-68,0,892,748
eduroam,44:12:44:69:af:91,-52,0,892,748
eduroam,44:12:44:6c:7f:d1,-72,0,892,748
eduroam,44:12:44:6a:d0:61,-84,0,892,748
eduroam,44:12:44:6c:7f:f1,-67,0,892,748
eduroam,44:12:44:6a:68:11,-76,0,892,748
eduroam,44:12:44:6a:57:f1,-85,0,892,748
eduroam,44:12:44:6d:83:11,-75,0,892,748
eduroam,44:12:44:6b:da:91,-82,0,892,748
eduroam,44:12:44:6b:8f:61,-72,0,892,748
eduroam,44:12:44:6a:05:b1,-59,0,892,748
eduroam,44:12:44:6a:0b:e1,-83,0,892,748
eduroam,44:12:44:6d:39:a1,-76,0,892,748
eduroam,44:12:44:6d:97:f1,-70,0,892,748
eduroam,44:12:44:6e:f8:71,-86,0,892,748
eduroam,44:12:44:69:af:71,-46,0,892,748
eduroam,44:12:44:6d:cd:91,-60,0,892,748
eduroam,44:12:44:6d:eb:f1,-70,0,892,748
eduroam,44:12:44:69:61:11,-70,0,892,748
eduroam,44:12:44:6d:cd:b1,-76,0,892,748
eduroam,44:12:44:6a:67:f1,-80,0,892,748
eduroam,44:12:44:6d:98:11,-68,0,892,748
eduroam,44:12:44:69:70:41,-82,0,892,748
eduroam,44:12:44:69:b1:11,-84,0,892,748
eduroam,44:12:44:6d:39:c1,-74,0,892,748
eduroam,44:12:44:6a:05:d1,-78,0,892,748
eduroam,44:12:44:6d:16:e1,-68,0,892,748
eduroam,44:12:44:6a:4b:d1,-64,0,892,748
eduroam,44:12:44:6a:d0:81,-64,0,892,748
eduroam,44:12:44:6b:96:01,-82,0,892,748
eduroam,44:12:44:6e:f8:91,-68,0,892,748
eduroam,44:12:44:6e:07:71,-71,0,892,748
eduroam,44:12:44:6e:bf:41,-62,0,892,748
eduroam,44:12:44:6a:0c:01,-85,0,892,748
eduroam,44:12:44:6d:9b:21,-73,0,892,748
eduroam,44:12:44:6e:07:51,-72,0,892,748
eduroam,44:12:44:6d:16:c1,-67,0,892,748
IllinoisNet,44:12:44:6b:8f:40,-82,0,892,748
IllinoisNet,44:12:44:6d:ec:10,-83,0,892,748
IllinoisNet,44:12:44:6e:bf:60,-70,0,892,748
IllinoisNet,44:12:44:6d:9b:40,-74,0,892,748
IllinoisNet,44:12:44:6d:82:f0,-71,0,892,748
IllinoisNet,44:12:44:6e:f8:90,-70,0,892,748
IllinoisNet,44:12:44:6a:77:40,-85,0,892,748
IllinoisNet,44:12:44:6c:c7:c0,-73,0,892,748
IllinoisNet,44:12:44:69:af:90,-52,0,892,748
IllinoisNet,44:12:44:69:61:10,-72,0,892,748
IllinoisNet,44:12:44:6c:7f:d0,-72,0,892,748
IllinoisNet,44:12:44:69:70:60,-68,0,892,748
IllinoisNet,44:12:44:6c:7f:f0,-68,0,892,748
IllinoisNet,44:12:44:6b:5d:e0,-83,0,892,748
IllinoisNet,44:12:44:6a:68:10,-76,0,892,748
IllinoisNet,44:12:44:6a:57:f0,-86,0,892,748
IllinoisNet,44:12:44:6d:9b:20,-72,0,892,748
IllinoisNet,44:12:44:6b:da:90,-83,0,892,748
IllinoisNet,44:12:44:6b:8f:60,-72,0,892,748
IllinoisNet,44:12:44:6d:cd:90,-87,0,892,748
IllinoisNet,44:12:44:6a:0b:e0,-85,0,892,748
IllinoisNet,44:12:44:6d:97:f0,-71,0,892,748
IllinoisNet,44:12:44:69:af:70,-46,0,892,748
IllinoisNet,44:12:44:6d:eb:f0,-70,0,892,748
IllinoisNet,44:12:44:6e:bf:40,-84,0,892,748
IllinoisNet,44:12:44:6e:f8:70,-84,0,892,748
IllinoisNet,44:12:44:6d:39:a0,-79,0,892,748
IllinoisNet,44:12:44:6d:cd:b0,-76,0,892,748
IllinoisNet,44:12:44:6a:67:f0,-80,0,892,748
IllinoisNet,44:12:44:69:66:10,-78,0,892,748
IllinoisNet,44:12:44:6d:98:10,-68,0,892,748
IllinoisNet,44:12:44:6d:16:c0,-68,0,892,748
IllinoisNet,44:12:44:6b:77:60,-84,0,892,748
IllinoisNet,44:12:44:69:b1:10,-85,0,892,748
IllinoisNet,44:12:44:6d:39:c0,-74,0,892,748
IllinoisNet,44:12:44:69:70:40,-83,0,892,748
IllinoisNet,44:12:44:6a:05:d0,-78,0,892,748
IllinoisNet,44:12:44:6d:16:e0,-64,0,892,748
IllinoisNet,44:12:44:6a:4b:d0,-65,0,892,748
IllinoisNet,44:12:44:6a:05:b0,-86,0,892,748
IllinoisNet,44:12:44:6a:4b:f0,-59,0,892,748
IllinoisNet,44:12:44:6a:d0:80,-64,0,892,748
IllinoisNet,44:12:44:6b:96:00,-83,0,892,748
